kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
203110935,İSTANBUL MEDİPOL ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,10.0,,1.0,,486.896,16190.0
203110935,İSTANBUL MEDİPOL ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,10.0,,,,515.96165,9765.0
203110935,İSTANBUL MEDİPOL ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,10.0,,,,513.3932,9748.0
104110624,GAZİ ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,6.0,ANKARA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,95.0,,,,468.61944,30452.0
104110624,GAZİ ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,6.0,ANKARA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,95.0,,,3.0,480.41918,19498.0
104110624,GAZİ ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,6.0,ANKARA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,95.0,,,,504.44882,15938.0
104110624,GAZİ ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,6.0,ANKARA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,90.0,,,,491.994,22863.0
203710286,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,9.0,,,,466.04901,32420.0
203710286,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,11.0,2.0,1.0,,471.75488,24264.0
203710286,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,11.0,,,,511.12583,12145.0
203710286,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,11.0,,,,512.36153,10276.0
207210076,MEF ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,11.0,,,,463.33785,34636.0
207210076,MEF ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,11.0,2.0,1.0,,481.16117,19139.0
207210076,MEF ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,12.0,,,,513.50562,10935.0
207210076,MEF ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,10.0,,,,515.67259,8619.0
101110581,ANKARA ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,6.0,ANKARA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,85.0,,,,463.27559,34690.0
101110581,ANKARA ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,6.0,ANKARA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,85.0,,,3.0,466.22625,27586.0
101110581,ANKARA ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,6.0,ANKARA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,85.0,,,,496.43475,20929.0
101110581,ANKARA ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,6.0,ANKARA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,80.0,,,,487.33685,26213.0
103110442,DOKUZ EYLÜL ÜNİVERSİTESİ (İZMİR),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,35.0,İZMİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,95.0,,,,461.13405,36435.0
103110442,DOKUZ EYLÜL ÜNİVERSİTESİ (İZMİR),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,35.0,İZMİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,95.0,,,3.0,473.48838,23272.0
103110442,DOKUZ EYLÜL ÜNİVERSİTESİ (İZMİR),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,35.0,İZMİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,95.0,,,,507.33321,14246.0
103110442,DOKUZ EYLÜL ÜNİVERSİTESİ (İZMİR),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,35.0,İZMİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,90.0,,,,502.65507,15816.0
201110183,ÇANKAYA ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,13.0,,,,459.63501,37692.0
201110183,ÇANKAYA ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,12.0,2.0,1.0,,483.1128,18131.0
201110183,ÇANKAYA ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,10.0,,,,510.664,12380.0
201110183,ÇANKAYA ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,12.0,,,,507.64805,12833.0
107290207,MARMARA ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,34.0,İSTANBUL,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,65.0,,,,458.85369,38402.0
107290207,MARMARA ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,34.0,İSTANBUL,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,65.0,,,2.0,465.83396,27829.0
107290207,MARMARA ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,34.0,İSTANBUL,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,65.0,,,,498.71443,19421.0
107290207,MARMARA ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,34.0,İSTANBUL,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,60.0,,,,491.45614,23273.0
112410379,ESKİŞEHİR TEKNİK ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,26.0,ESKİŞEHİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,95.0,,,,458.11181,39003.0
112410379,ESKİŞEHİR TEKNİK ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,26.0,ESKİŞEHİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,95.0,,,3.0,466.20541,27595.0
112410379,ESKİŞEHİR TEKNİK ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,26.0,ESKİŞEHİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,95.0,,,,500.22614,18459.0
112410379,ESKİŞEHİR TEKNİK ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,26.0,ESKİŞEHİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,90.0,,,,493.9786,21514.0
111610661,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,34.0,İSTANBUL,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,95.0,,,,455.65788,41051.0
111610661,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,34.0,İSTANBUL,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,95.0,,,3.0,466.87481,27165.0
111610661,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,34.0,İSTANBUL,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,95.0,,,,500.05905,18573.0
111610661,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,34.0,İSTANBUL,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,90.0,,,,495.80458,20267.0
200190095,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,7.0,,,,455.5553,41119.0
200190095,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,8.0,1.0,1.0,,469.19659,25722.0
200190095,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,8.0,,,,504.07849,16169.0
200190095,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,8.0,,,,492.97633,22186.0
209210096,ANKARA MEDİPOL ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,9.0,,,,454.70303,41895.0
209210096,ANKARA MEDİPOL ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,10.0,1.0,1.0,,463.52278,29316.0
209210096,ANKARA MEDİPOL ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,10.0,,,,498.57014,19524.0
209210096,ANKARA MEDİPOL ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,8.0,,,,492.52499,22484.0
110010032,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,6.0,ANKARA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,85.0,,,,454.44842,42108.0
110010032,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,6.0,ANKARA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,85.0,,,3.0,461.32999,30795.0
110010032,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,6.0,ANKARA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,85.0,,,,495.41394,21602.0
110010032,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,6.0,ANKARA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,80.0,,,,485.52722,27534.0
104111694,GAZİ ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,6.0,ANKARA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,69.0,,,,452.96568,43450.0
104111694,GAZİ ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,6.0,ANKARA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,69.0,,,2.0,455.5998,34627.0
104111694,GAZİ ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,6.0,ANKARA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,69.0,,,,488.70169,26150.0
104111694,GAZİ ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,6.0,ANKARA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,64.0,,,,475.69102,35121.0
200611391,BAŞKENT ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,13.0,,,,452.35367,43986.0
200611391,BAŞKENT ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,13.0,2.0,1.0,,452.97649,36438.0
200611391,BAŞKENT ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,13.0,,,,494.91934,21930.0
200611391,BAŞKENT ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,12.0,,,,489.21244,24857.0
100711046,AKDENİZ ÜNİVERSİTESİ (ANTALYA),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,7.0,ANTALYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,80.0,,,,451.92373,44369.0
100711046,AKDENİZ ÜNİVERSİTESİ (ANTALYA),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,7.0,ANTALYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,80.0,,,2.0,456.25486,34200.0
100711046,AKDENİZ ÜNİVERSİTESİ (ANTALYA),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,7.0,ANTALYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,80.0,,,,491.23825,24384.0
100711046,AKDENİZ ÜNİVERSİTESİ (ANTALYA),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,7.0,ANTALYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,75.0,,,,484.1927,28567.0
202511174,İSTANBUL BİLGİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,10.0,,,,449.46402,46655.0
202511174,İSTANBUL BİLGİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,15.0,2.0,1.0,,470.55988,24963.0
202511174,İSTANBUL BİLGİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,13.0,,,,512.17142,11598.0
202511174,İSTANBUL BİLGİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,12.0,,,,516.54553,8205.0
209110027,OSTİM TEKNİK ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,9.0,,,,449.33195,46792.0
209110027,OSTİM TEKNİK ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,11.0,2.0,1.0,,450.71725,38038.0
209110027,OSTİM TEKNİK ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,10.0,,,,490.67305,24737.0
209110027,OSTİM TEKNİK ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,9.0,,,,479.94316,31804.0
200210316,ATILIM ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,7.0,,,,449.03467,47084.0
200210316,ATILIM ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,8.0,1.0,1.0,,448.83392,39458.0
200210316,ATILIM ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,10.0,,,,494.06867,22491.0
200210316,ATILIM ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,9.0,,,,486.73397,26643.0
206010318,YAŞAR ÜNİVERSİTESİ (İZMİR),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,35.0,İZMİR,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,13.0,,,,447.105,48725.0
206010318,YAŞAR ÜNİVERSİTESİ (İZMİR),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,35.0,İZMİR,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,13.0,2.0,1.0,,450.52855,38177.0
206010318,YAŞAR ÜNİVERSİTESİ (İZMİR),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,35.0,İZMİR,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,14.0,,,,499.93371,18661.0
206010318,YAŞAR ÜNİVERSİTESİ (İZMİR),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,35.0,İZMİR,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,13.0,,,,499.04859,18195.0
103810171,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,26.0,ESKİŞEHİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,105.0,,,,446.92154,48904.0
103810171,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,26.0,ESKİŞEHİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,105.0,,,3.0,448.55635,39669.0
103810171,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,26.0,ESKİŞEHİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,105.0,,,,485.41728,28518.0
103810171,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,26.0,ESKİŞEHİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,100.0,,,,478.34338,33033.0
205710614,TÜRK HAVA KURUMU ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,10.0,,,,446.43438,49338.0
205710614,TÜRK HAVA KURUMU ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,9.0,1.0,1.0,,445.32867,42046.0
205710614,TÜRK HAVA KURUMU ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,12.0,,,,480.71967,32036.0
205710614,TÜRK HAVA KURUMU ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,10.0,,,,466.16671,42869.0
202110392,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Ücretli),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,80.0,,,,444.87195,50844.0
202110392,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Ücretli),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,80.0,,,,492.65121,13450.0
202110392,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Ücretli),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,80.0,,,,519.55611,8126.0
202110392,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (Ücretli),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,80.0,,,,521.23829,6177.0
204110632,MALTEPE ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,5.0,,,,443.28947,52359.0
204110632,MALTEPE ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,6.0,1.0,1.0,,462.71996,29827.0
204110632,MALTEPE ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,4.0,,,,494.69394,22081.0
204110632,MALTEPE ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,9.0,,,,491.56867,23186.0
208450838,İSTİNYE ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,7.0,,,,442.83186,52787.0
208450838,İSTİNYE ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,10.0,1.0,1.0,,439.87185,46219.0
208450838,İSTİNYE ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,10.0,,,,488.79466,26100.0
208450838,İSTİNYE ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,10.0,,,,481.43017,30649.0
106510077,ABDULLAH GÜL ÜNİVERSİTESİ (KAYSERİ),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,38.0,KAYSERİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,80.0,,,,442.53227,53079.0
106510077,ABDULLAH GÜL ÜNİVERSİTESİ (KAYSERİ),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,38.0,KAYSERİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,80.0,,,2.0,439.02957,46890.0
106510077,ABDULLAH GÜL ÜNİVERSİTESİ (KAYSERİ),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,38.0,KAYSERİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,80.0,,,,471.55314,39283.0
106510077,ABDULLAH GÜL ÜNİVERSİTESİ (KAYSERİ),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,38.0,KAYSERİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,75.0,,,,469.42657,40125.0
106910294,KOCAELİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,41.0,KOCAELİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,95.0,,,,442.1879,53428.0
106910294,KOCAELİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,41.0,KOCAELİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,95.0,,,3.0,443.37099,43512.0
106910294,KOCAELİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,41.0,KOCAELİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,95.0,,,,480.93701,31882.0
